unique_reads	ambig_reads	total_reads
0	3	3
0	120	120
0	134	134
0	80	80
0	125	125
0	133	133
0	141	141
2	127	129
29	191	220
20	173	193
0	192	192
0	149	149
0	147	147
0	16	16
0	51	51
0	229	229
0	65	65
0	230	230
0	229	229
0	71	71
0	230	230
0	230	230
0	228	228
1	194	195
0	209	209
0	222	222
0	229	229
0	208	208
0	202	202
0	230	230
0	1	1
0	230	230
0	231	231
0	18	18
0	65	65
0	26	26
0	103	103
0	3	3
0	53	53
0	39	39
0	28	28
0	11952	11952
0	10	10
0	5	5
0	9	9
0	3	3
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
1	0	1
0	3	3
1	4	5
0	0	0
0	0	0
0	0	0
0	3	3
0	2	2
0	2	2
0	3	3
0	3	3
0	3	3
0	2	2
1	3	4
0	0	0
0	0	0
0	0	0
0	204	204
0	45	45
0	173	173
0	57	57
0	179	179
6	27	33
5	25	30
0	47	47
0	171	171
0	28	28
21	53	74
0	29	29
3	34	37
8	47	55
0	200	200
0	25	25
0	227	227
0	230	230
0	32	32
0	43	43
0	5	5
0	45	45
0	232	232
0	18	18
0	256	256
0	5	5
0	44	44
0	32	32
0	6	6
0	30	30
0	127	127
0	23	23
0	193	193
0	4	4
0	43	43
0	197	197
1	5	6
0	115	115
0	4	4
0	28	28
0	17	17
1	6	7
0	21	21
1	8	9
0	1	1
0	14	14
0	15	15
0	22	22
0	18	18
0	0	0
34	0	34
0	43	43
0	18	18
0	1	1
0	2	2
0	42	42
0	6	6
0	20	20
0	2	2
0	3	3
0	1	1
0	19	19
0	3	3
0	0	0
0	20	20
0	3	3
0	11	11
0	3	3
0	1	1
0	6	6
0	2	2
0	7	7
3	1	4
0	0	0
0	6	6
0	0	0
0	1	1
0	7	7
0	7	7
0	0	0
0	6	6
0	6	6
0	0	0
0	5	5
1	3	4
0	9	9
0	5	5
0	7	7
0	7	7
0	6	6
0	5	5
0	4	4
0	5	5
0	6	6
0	6	6
0	6	6
0	6	6
0	161	161
0	6	6
0	6	6
0	6	6
0	6	6
0	155	155
0	153	153
0	4	4
0	6	6
0	0	0
0	6	6
0	4	4
0	4	4
0	10	10
0	12	12
0	11	11
0	12	12
0	20	20
0	22	22
0	11	11
0	12	12
0	10	10
0	6	6
0	160	160
0	10	10
0	5	5
0	10	10
0	11	11
0	156	156
0	11	11
0	10	10
0	5	5
0	10	10
0	160	160
0	9	9
0	11	11
0	9	9
0	7	7
0	6	6
0	7	7
0	7	7
0	6	6
0	6	6
0	5	5
0	7	7
0	15	15
0	5	5
2	184	186
0	183	183
0	186	186
0	35	35
16	168	184
0	6	6
0	163	163
0	15	15
0	14	14
0	92	92
0	7	7
0	7	7
0	11	11
0	6	6
0	4	4
0	6	6
0	153	153
0	5	5
0	5	5
0	154	154
0	4	4
0	0	0
0	4	4
0	24	24
0	5	5
0	5	5
0	3	3
0	3	3
2	1	3
0	1	1
0	0	0
1	0	1
9	2	11
0	0	0
0	2	2
0	1	1
0	2	2
0	1	1
3	0	3
0	3	3
0	4	4
0	0	0
0	53	53
0	17	17
0	1	1
0	1	1
0	1	1
0	0	0
72	227	299
0	214	214
0	4	4
0	131	131
0	5	5
0	147	147
0	37	37
0	0	0
0	49	49
0	8	8
0	6	6
1	2	3
0	2	2
0	2	2
0	16	16
0	3	3
0	11	11
0	8	8
1	3	4
3	86	89
4	1	5
0	0	0
2	0	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	1	1
0	0	0
1	53	54
0	0	0
12	6	18
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	65	65
2	57	59
0	1	1
0	1	1
0	0	0
0	0	0
0	0	0
11	0	11
3	118	121
2	64	66
0	63	63
4	67	71
2	67	69
1	63	64
0	60	60
0	64	64
0	66	66
0	52	52
0	58	58
4	65	69
3	67	70
0	58	58
0	40	40
0	54	54
0	90	90
0	50	50
0	17	17
0	71	71
0	49	49
0	93	93
0	82	82
7	56	63
0	0	0
0	1	1
0	4	4
1	21	22
0	2	2
0	3	3
2	17	19
0	10	10
0	2	2
0	0	0
0	0	0
0	1	1
0	2	2
1	0	1
0	55	55
0	13	13
0	29	29
0	772	772
0	829	829
0	11	11
0	765	765
0	243	243
0	865	865
0	939	939
0	51	51
0	930	930
12	484	496
1	798	799
6	64	70
9	231	240
0	918	918
0	916	916
0	914	914
0	305	305
0	855	855
0	874	874
0	209	209
1	347	348
0	12	12
0	83	83
0	718	718
0	1	1
0	535	535
0	7	7
0	0	0
0	7	7
0	287	287
0	5	5
0	53	53
0	48	48
0	266	266
0	6	6
1	2	3
0	6	6
6	18	24
0	193	193
0	2	2
0	6	6
1	5	6
0	5	5
1	7	8
0	77	77
0	80	80
0	53	53
0	31	31
0	44	44
3	5	8
2	1	3
6	4	10
8	6	14
9	2	11
0	0	0
0	488	488
0	2549	2549
30	2575	2605
0	44	44
0	20	20
1	575	576
0	250	250
6	17	23
0	3	3
0	602	602
0	13	13
0	8	8
0	1	1
13	468	481
24	396	420
0	45	45
0	35	35
0	49	49
1	5	6
0	48	48
0	2	2
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	21	21
0	12	12
0	22	22
0	13	13
0	1	1
0	3	3
0	0	0
0	0	0
0	2	2
0	2	2
3	1456	1459
0	1461	1461
0	1451	1451
0	1374	1374
0	12	12
0	10	10
0	7	7
0	1	1
3	1	4
0	0	0
0	2	2
0	0	0
0	532	532
43	532	575
3	512	515
0	511	511
0	171	171
0	498	498
0	19	19
0	4	4
0	4	4
0	5	5
1	4	5
0	3	3
0	3	3
0	14	14
0	15	15
0	0	0
1	1	2
0	0	0
1	207	208
0	192	192
0	209	209
0	206	206
0	184	184
0	189	189
0	187	187
0	195	195
0	137	137
0	187	187
0	175	175
0	188	188
0	145	145
0	144	144
0	176	176
4	4	8
0	2	2
0	2	2
0	1	1
1	1	2
1	3	4
0	1	1
0	2	2
0	5	5
0	7	7
0	2	2
1	1	2
3	0	3
0	7	7
1	11	12
1	5	6
108	21	129
0	4	4
3	0	3
0	1	1
0	78	78
0	86	86
0	56	56
0	10	10
0	87	87
0	5	5
0	9	9
0	7	7
0	0	0
0	0	0
0	1	1
0	0	0
0	3	3
0	9	9
0	1	1
0	54	54
0	1	1
0	576	576
0	9	9
0	14	14
3	0	3
0	12	12
0	596	596
0	4	4
0	6	6
0	590	590
0	4	4
0	11	11
0	6	6
0	709	709
0	5	5
0	595	595
0	7	7
0	2	2
0	8	8
0	1	1
0	14	14
0	11	11
0	19	19
0	724	724
0	531	531
0	4	4
0	0	0
0	14	14
0	3	3
0	20	20
0	580	580
0	2	2
0	7	7
0	672	672
0	587	587
0	1	1
0	2	2
0	0	0
0	50	50
0	92	92
1	74	75
0	57	57
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	5	5
0	3	3
0	0	0
0	5	5
0	30	30
0	30	30
0	29	29
0	5	5
0	28	28
6	42	48
0	30	30
1	6	7
0	32	32
0	18	18
0	6	6
0	0	0
0	3	3
0	2	2
0	2	2
0	2	2
0	3	3
0	2	2
0	3	3
0	2	2
0	0	0
0	0	0
0	0	0
28	53	81
0	24	24
0	9	9
0	8	8
0	13	13
0	7	7
0	2	2
0	7	7
0	5	5
0	54	54
0	5	5
0	22	22
0	11	11
0	5	5
0	1	1
0	2	2
0	8	8
0	4	4
0	10	10
0	3	3
0	2	2
0	3	3
0	5	5
0	3	3
0	3	3
0	2	2
0	2	2
0	3	3
0	4	4
0	3	3
0	1	1
0	33	33
0	188	188
1	1452	1453
0	1374	1374
0	1477	1477
0	32	32
0	32	32
0	1322	1322
0	52	52
0	49	49
0	47	47
0	32	32
0	0	0
0	9	9
0	39	39
0	11	11
0	4	4
1	157	158
0	162	162
8	144	152
0	6	6
0	22	22
0	15	15
0	7	7
6	0	6
81	1741	1822
1348	3056	4404
0	1775	1775
0	1025	1025
1	846	847
1	518	519
0	0	0
0	1	1
0	0	0
0	6	6
1	18	19
0	352	352
0	8	8
0	10	10
0	8	8
0	348	348
0	8	8
0	3	3
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	0	2
0	24	24
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
0	1	1
0	0	0
0	4	4
1	69	70
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	68	70
0	14	14
0	10	10
3	71	74
0	68	68
0	1	1
0	0	0
3	36	39
0	0	0
0	0	0
0	0	0
0	0	0
0	678	678
0	670	670
0	675	675
0	655	655
0	657	657
0	70	70
0	34	34
9	6	15
0	6	6
0	6	6
0	4	4
0	11	11
0	82	82
49	299	348
2	8	10
0	8	8
0	10	10
0	10	10
0	24	24
0	71	71
0	54	54
1	287	288
0	4	4
0	9	9
0	9	9
0	12	12
0	0	0
0	15	15
0	0	0
0	7	7
0	2	2
0	2	2
0	0	0
1	1	2
0	1	1
0	7	7
0	0	0
0	10	10
0	0	0
0	9	9
0	0	0
0	0	0
0	7301	7301
28	961	989
15	7309	7324
0	7025	7025
0	221	221
0	2179	2179
1	5398	5399
0	144	144
0	6362	6362
0	947	947
2	25	27
2	393	395
0	1	1
0	7	7
0	2	2
0	1	1
15	390	405
4	28	32
1	0	1
69	2494	2563
0	89	89
0	2491	2491
0	2498	2498
0	315	315
4	142	146
15	66	81
0	212	212
0	87	87
0	269	269
0	155	155
0	381	381
6	131	137
0	52	52
0	42	42
14	45	59
0	133	133
0	14	14
57	1	58
0	1	1
1	0	1
11	0	11
3	49	52
0	40	40
0	20	20
0	96	96
0	20	20
0	57	57
0	40	40
0	46	46
0	25	25
0	145	145
4	18	22
2	18	20
0	39	39
0	48	48
0	0	0
0	1	1
0	1	1
0	1	1
5059	533	5592
5	209	214
0	94	94
5	35	40
0	10	10
0	30	30
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
5	1	6
0	0	0
2	13	15
1	6	7
0	0	0
0	0	0
0	80	80
0	0	0
1	18	19
1	0	1
0	14	14
2	14	16
0	7	7
0	1	1
0	0	0
0	11	11
3	11	14
0	0	0
0	0	0
0	9	9
0	9	9
0	2	2
0	2	2
0	1	1
0	1	1
0	2	2
0	1	1
0	0	0
0	1	1
0	0	0
0	0	0
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	59	59
72	160	232
7	104	111
0	66	66
0	11	11
0	1	1
0	1	1
0	1	1
1	2	3
0	0	0
0	7	7
0	1	1
0	2	2
0	8	8
0	15	15
0	2	2
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
3	27	30
0	10	10
7	0	7
1	699	700
0	7832	7832
0	7877	7877
0	2565	2565
0	7836	7836
0	7843	7843
0	7867	7867
2	7853	7855
12	1027	1039
0	7671	7671
0	9	9
2	180	182
0	156	156
0	17	17
0	1	1
0	43	43
0	358	358
0	477	477
0	120	120
1	0	1
0	77	77
0	0	0
0	0	0
0	20	20
0	20	20
0	13	13
0	13	13
1	0	1
0	0	0
0	0	0
32	7	39
0	0	0
0	5	5
0	0	0
0	0	0
0	29	29
0	29	29
0	0	0
0	1	1
0	0	0
1	59	60
0	2	2
0	57	57
0	396	396
0	398	398
0	396	396
2	52	54
0	346	346
0	351	351
0	301	301
0	246	246
0	234	234
0	224	224
0	162	162
0	1	1
1	0	1
1	0	1
0	0	0
0	14	14
0	8	8
0	9	9
0	3	3
0	2	2
0	0	0
0	1	1
0	4	4
0	5	5
1	5	6
0	4	4
0	51	51
0	4	4
0	1246	1246
0	1248	1248
11	250	261
0	438	438
0	72	72
0	47	47
0	1187	1187
0	40	40
0	17	17
0	3	3
0	1	1
0	39	39
0	15	15
0	31	31
0	11	11
0	6	6
0	4	4
2	43	45
0	5	5
0	37	37
1	0	1
5	1	6
137	20	157
0	5	5
0	6	6
0	3	3
0	1	1
2	4	6
0	1	1
0	1	1
1	1	2
0	0	0
3	0	3
0	1	1
0	1343	1343
0	116	116
0	438	438
0	1022	1022
0	1001	1001
0	1056	1056
0	1060	1060
0	1010	1010
0	964	964
0	1054	1054
0	1053	1053
0	1020	1020
0	1058	1058
0	1046	1046
0	523	523
0	123	123
0	1364	1364
0	1360	1360
0	132	132
0	122	122
0	1033	1033
0	1054	1054
0	14	14
0	1035	1035
0	1019	1019
0	26	26
0	80	80
0	78	78
0	106	106
0	4	4
0	841	841
2	792	794
0	2	2
0	0	0
0	2	2
0	67	67
0	42	42
1	95	96
1	5	6
0	2	2
0	2	2
0	1	1
0	2	2
0	2	2
0	0	0
0	0	0
0	0	0
0	5	5
1	0	1
0	0	0
0	0	0
0	2	2
0	0	0
0	0	0
3	0	3
0	1	1
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
2	0	2
0	1	1
0	0	0
0	0	0
0	1	1
0	1	1
0	0	0
0	0	0
0	0	0
0	13	13
0	0	0
0	3	3
0	0	0
0	6	6
0	6	6
0	0	0
0	0	0
0	1	1
1	0	1
4	1	5
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	1
0	0	0
0	3	3
0	67	67
0	67	67
0	9	9
0	0	0
0	1	1
0	1	1
0	0	0
0	2	2
0	0	0
0	9	9
0	0	0
0	0	0
0	0	0
7	40	47
0	2	2
0	0	0
0	221	221
0	2	2
0	4	4
3	288	291
0	3	3
85	25	110
0	2	2
0	249	249
0	0	0
0	1	1
0	0	0
0	1	1
0	1	1
0	1	1
0	0	0
1	0	1
1	0	1
1	0	1
1	109	110
0	37	37
0	36	36
0	3	3
0	16	16
1	1	2
0	3	3
0	1	1
1	0	1
0	1	1
46	1	47
0	2	2
0	0	0
0	0	0
0	1	1
0	1	1
0	0	0
0	1	1
0	1	1
0	0	0
0	0	0
0	4	4
0	4	4
0	14	14
0	14	14
1	12	13
0	5	5
0	0	0
0	11	11
0	4	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
294	14	308
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	5	6
0	7	7
0	0	0
0	0	0
0	6	6
0	0	0
0	17	17
0	13	13
0	25	25
0	13	13
0	16	16
0	9	9
0	12	12
0	6	6
0	11	11
0	25	25
0	11	11
0	4	4
0	16	16
0	13	13
0	25	25
0	10	10
0	27	27
0	25	25
0	13	13
0	2	2
0	1	1
0	16	16
0	0	0
0	23	23
0	17	17
0	13	13
0	26	26
0	4	4
0	5	5
0	7	7
0	7	7
0	7	7
0	6	6
0	6	6
0	4	4
0	7	7
0	0	0
0	0	0
0	0	0
0	1	1
0	1	1
0	0	0
0	0	0
0	1	1
0	427	427
0	429	429
0	1	1
0	2	2
0	0	0
1	0	1
3	270	273
0	6	6
0	58	58
0	274	274
0	3	3
2	1	3
3	140	143
0	0	0
3	0	3
10	2842	2852
0	2772	2772
1	2887	2888
0	2882	2882
19	303	322
43	2767	2810
0	16	16
0	131	131
0	139	139
0	10	10
0	10	10
1	12	13
0	130	130
0	1	1
0	0	0
0	0	0
2	29	31
0	2	2
1151	44	1195
0	4	4
1	2	3
0	9	9
2	5	7
0	18	18
0	1	1
0	1	1
0	3	3
0	49	49
0	69	69
0	71	71
0	71	71
0	2	2
1	1	2
0	0	0
0	0	0
0	0	0
0	0	0
6	3	9
0	0	0
0	0	0
0	16	16
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	1	3
1	7	8
0	6	6
215	9	224
0	6	6
3	0	3
0	4	4
0	1	1
2	0	2
0	0	0
5	2	7
0	2	2
0	0	0
0	0	0
0	3	3
0	1	1
0	3	3
1	0	1
0	0	0
0	1	1
0	0	0
0	1	1
0	1	1
1	0	1
0	0	0
0	0	0
0	0	0
0	2	2
0	1	1
0	9	9
0	2	2
0	2	2
0	2	2
0	0	0
0	0	0
0	8	8
0	9	9
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	3	3
0	182	182
0	180	180
0	183	183
0	1	1
0	3	3
0	2	2
0	182	182
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	180	180
3	174	177
0	1	1
0	180	180
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	1	1
0	0	0
0	0	0
1	44	45
0	38	38
0	44	44
0	44	44
0	37	37
0	5	5
0	19	19
0	20	20
0	20	20
0	20	20
0	19	19
0	18	18
0	19	19
0	20	20
0	19	19
0	20	20
0	20	20
0	20	20
0	19	19
0	20	20
0	20	20
0	20	20
0	20	20
0	20	20
0	20	20
0	14	14
0	20	20
0	13	13
0	20	20
0	20	20
0	34	34
0	25	25
8	0	8
1	0	1
1	0	1
0	0	0
0	0	0
0	0	0
1	0	1
0	0	0
1	0	1
0	6	6
0	6	6
0	6	6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	6	6
0	0	0
0	0	0
291	24	315
0	7	7
5	3	8
0	8	8
0	0	0
0	82	82
34	2282	2316
0	357	357
0	123	123
0	133	133
0	575	575
0	2847	2847
50	3016	3066
204	3078	3282
0	280	280
0	2364	2364
0	146	146
0	29	29
0	16	16
0	133	133
0	29	29
0	183	183
0	23	23
0	7	7
0	5	5
0	40	40
0	3	3
0	16	16
23	2	25
0	24	24
0	28	28
0	3	3
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
6	0	6
0	0	0
0	0	0
0	0	0
0	3	3
0	0	0
244	470	714
0	443	443
0	91	91
39	4	43
0	3	3
1	2	3
0	2	2
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	1	1
0	0	0
0	0	0
0	1	1
0	1	1
0	1	1
0	0	0
0	1	1
5	5	10
0	5	5
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
49	214	263
0	4	4
7	153	160
0	180	180
0	200	200
2	0	2
0	4	4
4	3	7
0	5	5
0	24	24
0	24	24
0	0	0
1	1	2
0	2	2
0	2	2
0	8	8
0	7	7
0	0	0
0	2	2
15	4	19
0	3	3
0	0	0
5	0	5
0	0	0
8	11223	11231
4	64	68
220	11429	11649
0	136	136
0	75	75
12	8521	8533
0	11161	11161
0	1536	1536
1	11	12
0	12	12
0	27757	27757
0	3081	3081
1	27683	27684
9	27459	27468
4	27452	27456
19	28041	28060
8	28088	28096
0	8601	8601
0	100	100
12	27456	27468
0	258	258
23	91	114
24	202	226
0	163	163
7	143	150
0	16	16
0	54	54
0	22	22
1	0	1
15	2	17
10	0	10
1559	62	1621
0	1	1
0	4	4
0	22	22
0	27	27
0	28	28
0	26	26
0	0	0
2	0	2
0	0	0
0	0	0
0	0	0
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	1	1
0	309	309
0	0	0
0	0	0
0	305	305
0	0	0
0	0	0
0	0	0
0	0	0
0	306	306
0	3	3
0	3	3
0	3	3
0	93	93
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	10	10
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	3	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
3	2227	2230
1	3	4
4	52	56
0	52	52
1	2	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	331	332
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
11	0	11
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	190	190
0	0	0
0	79	79
0	673	673
0	570	570
6	36	42
17	70	87
0	236	236
0	676	676
0	31	31
0	125	125
0	100	100
120	193	313
0	33	33
0	31	31
0	21	21
0	21	21
0	26	26
10	2	12
0	4	4
11	24	35
16	62	78
0	42	42
0	699	699
0	8	8
53	15	68
0	9	9
28	95	123
0	10	10
7	2	9
2	700	702
68	85	153
56	6	62
0	0	0
0	56	56
86	2282	2368
0	35	35
0	90	90
0	51	51
0	65	65
0	0	0
0	0	0
1	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
5	1	6
1	926	927
0	936	936
0	11	11
100	0	100
5	0	5
0	0	0
0	0	0
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	0	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
1	3	4
0	3	3
0	0	0
0	0	0
0	0	0
0	0	0
0	527	527
40	527	567
12	21	33
1	522	523
0	509	509
1	497	498
0	3	3
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
5	7	12
0	0	0
0	0	0
0	5	5
0	0	0
0	0	0
0	0	0
0	0	0
0	4	4
39	5	44
0	1	1
0	0	0
3	3	6
5	2	7
1	7	8
48	33	81
1	23	24
1	2	3
0	0	0
3	48	51
1	51	52
138	65	203
0	0	0
0	52	52
0	54	54
10	1	11
5	8	13
0	8	8
0	1	1
0	4	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
23	0	23
436	8	444
0	3	3
4	4	8
2	17	19
0	750	750
0	24	24
0	13	13
0	868	868
0	9	9
0	4	4
0	15	15
0	866	866
0	31	31
0	10	10
1	27	28
1	22	23
4	3	7
6	5	11
0	145	145
0	30	30
2	1	3
0	0	0
0	0	0
0	0	0
0	0	0
0	4	4
0	0	0
1	4	5
7	20	27
7	12	19
0	12	12
1	14	15
0	4	4
0	5	5
1	444	445
0	101	101
0	0	0
0	4	4
0	451	451
0	0	0
0	4	4
0	2	2
0	205	205
0	447	447
0	204	204
0	6	6
0	26	26
0	7	7
0	2	2
0	125	125
0	9	9
0	5	5
3	7	10
0	0	0
0	0	0
0	0	0
0	2	2
0	2	2
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	2	2
0	0	0
0	3	3
0	0	0
0	1	1
1	33	34
0	473	473
0	465	465
1	10	11
6	22	28
0	24	24
0	10	10
0	52	52
0	20	20
0	8	8
0	14	14
0	5	5
0	6	6
0	4	4
6	4	10
0	1	1
2	27	29
3	4	7
0	2	2
0	3	3
3	0	3
0	7	7
0	0	0
1	0	1
2	0	2
4	5	9
0	1	1
1	1	2
0	413	413
0	0	0
0	421	421
7	158	165
1	0	1
0	0	0
0	0	0
2	0	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
1971	54	2025
0	46	46
0	27	27
1	5	6
9	0	9
2	31	33
1	24	25
0	23	23
0	8	8
0	9	9
2	9	11
0	9	9
0	11	11
0	10	10
0	10	10
0	16	16
0	1	1
0	0	0
0	0	0
0	1	1
1	1	2
0	0	0
0	330	330
14	439	453
0	164	164
0	19	19
1	1	2
1	4	5
0	0	0
0	26	26
2	26	28
3	34	37
0	25	25
4	65	69
15	47	62
0	27	27
6	562	568
193	2776	2969
0	2782	2782
2	236	238
0	9	9
0	515	515
0	169	169
0	37	37
0	341	341
3	68	71
0	75	75
0	4	4
0	1	1
0	4	4
0	4	4
3	3	6
14	32	46
0	85	85
0	0	0
0	0	0
516	6	522
36	9	45
0	65	65
0	65	65
0	2	2
0	0	0
0	0	0
0	0	0
3	0	3
1	55	56
0	163	163
0	219	219
0	223	223
0	217	217
1	199	200
0	222	222
1	219	220
0	235	235
0	211	211
0	111	111
0	203	203
0	196	196
0	197	197
0	217	217
0	139	139
0	110	110
0	0	0
0	38	38
0	5	5
0	41	41
0	0	0
1	81	82
0	21	21
0	14	14
0	18	18
0	17	17
0	19	19
0	19	19
0	8	8
1	15	16
0	1	1
0	7	7
0	9	9
0	2	2
0	6	6
0	6	6
0	0	0
0	2	2
0	0	0
0	2	2
0	4	4
0	0	0
0	6	6
0	6	6
0	0	0
0	0	0
1	2	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	12	13
0	16	16
0	39	39
0	41	41
0	24	24
0	0	0
0	0	0
0	1	1
4	0	4
0	1	1
2	1	3
0	11	11
0	10	10
0	0	0
0	0	0
0	0	0
0	0	0
0	11	11
0	10	10
0	11	11
0	9	9
0	11	11
0	11	11
0	0	0
0	11	11
0	0	0
0	11	11
0	11	11
2	0	2
0	0	0
0	9	9
0	1	1
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2332	2332
0	2426	2426
0	2412	2412
0	220	220
0	206	206
0	109	109
0	16	16
0	1488	1488
0	3	3
1	7	8
0	5	5
0	5	5
0	0	0
3	0	3
0	0	0
0	0	0
0	0	0
0	33	33
0	0	0
0	0	0
0	1	1
0	83	83
0	81	81
0	84	84
0	0	0
0	0	0
0	1	1
0	0	0
13	1	14
0	0	0
0	0	0
0	0	0
4	1	5
0	3	3
0	4	4
0	2	2
0	2	2
0	3	3
